1938m	"A G :Smith;ijcn,43,492-496;1989/pers.comm."
1938n	"A G :Smith;ijcn,43,492-496;1989/pers.comm."
1939	"A :Maekawa;gann,80,632-636;1989/pers.comm."
194	"B :Toth;canr,33,2744-2753;1973"
1941	"S :Tamano;gann,81,1222-1231;1990"
1942	"B :Diwan;txap,98,269-277;1989"
1943	"R :Hasegawa;txcy,54,69-78;1989"
1944	"M M :El-Mofty;nutc,17,97-104;1992/pers.comm."
1945	"Y :Kurata;fctx,27,559-563;1989"
1946	"K :Ohtsubo;fctx,27,591-598;1989/pers.comm."
1947	"T :Fears;txih,5,1-23;1989"
1948	"A M :Khasawinah;rtxp,10,244-254;1989/pers.comm."
1949	"A M :Khasawinah;rtxp,10,95-109;1989"
195	"N K :Clapp;scie,161,913-914;1968"
1950	"M :Hirose;canr,48,5310-5315;1988/pers.comm."
1951	"B :Diwan;carc,10,189-194;1989"
1952	"A :Spencer;txpy,17,7-15;1989/pers.comm."
1953	"A :Nyska;isjm,25,428-432;1989"
1954	"T :Fears;txih,4,221-255;1988"
1955	"H :Amo;jjhg,40,567-574;1985"
1956	"W :Lijinsky;bmes,2,167-173;1989"
1957	"A :Pinter;nplm,35,533-544;1990/pers.comm."
1958	"R :Gray;canr,51,6470-6491;1991"
1959	"M :Akao;chpb,38,2012-2014;1990"
196	"S P :Bralow;onco,27,168-180;1973"
1960	"D :Steinhoff;expl,39,1-9;1990"
1961	"K :Mitsumori;faat,14,179-190;1990"
1962	"K L :Cheever;faat,14,243-261;1990"
1963	"JRP :Cabral;clet,49,13-18;1990/pers.comm."
1964	"A :Cavaliere;tumo,76,179-181;1990"
1965	"JRP :Cabral;clet,49,147-152;1990/pers.comm."
1966	"B :Toth;vivo,4,283-288;1990"
1967	"SS :Mirvish;clet,54,101-106;1990/pers.comm."
1968	"V :Markiewicz;phrm,38,421-434;1989"
1969	"A M :Bendele;faat,15,676-682;1990"
1971	"M :Hirose;carc,14,525-529;1993/pers.comm."
1972	"W H :Butler;fctx,28,49-54;1990"
1973	"G M :Williams;fctx,28,799-806;1990"
1975	"P W :Wester;fctx,28,179-196;1990/pers.comm."
1976	"J F :Borzelleca;fctx,28,221-234;1990"
1977	"A :Maekawa;fctx,28,235-241;1990"
1978	"W H :Butler;fctx,28,269-277;1990"
1979	"A E :Smits-van Prooije;fctx,28,243-251;1990"
1980	"A :Maekawa;zkko,116,245-250;1990/pers.comm."
1981	"W T :Stott;jtxe,30,91-104;1990"
1982	"M S :Rao;jtxe,30,85-89;1990"
1983	"G :Borelli;faat,15,82-92;1990"
1984	"E T :Kimura;faat,4,827-842;1984"
1985	"R S :Nair;faat,15,607-621;1990"
1986	"R :Hasegawa;txcy,62,333-347;1990"
1987	"Y :Kurata;fctx,28,613-618;1990"
1988	"D S :Longnecker;fctx,28,665-668;1990/pers.comm."
1989	"A :Maekawa;fctx,28,581-586;1990/pers.comm."
199	"T :Sugimura;canr,30,455-465;1970"
1990	"S :Wada;carc,11,1891-1894;1990"
1991	"K :Inai;gann,81,122-128;1990"
1992	"F :Fullerton;carc,11,1301-1305;1990"
1993m	"N :Konishi;carc,11,2149-2156;1990/pers.comm."
1993n	"N :Konishi;carc,11,2149-2156;1990/pers.comm."
1994	"R :Robison;faat,4,394-405;1984"
1995	"H V :Ellis III;faat,4,248-260;1984"
1996	"B :Toth;faat,4,494-496;1984"
1997m	"M :Hirose;carc,11,239-244;1990"
1997n	"M :Hirose;carc,11,239-244;1990"
1998	"A :Cardesa;expl,401,267-281;1990"
1bt1	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt10m	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt10n	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt11	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt15	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt17	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt2	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt27	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt4	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt7	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt8	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
1bt9	"C :Maltoni;aric,2,1-533;1984/1977a/1981"
2	"J H :Weisburger;txap,14,163-175;1969"
20	"R :Howe;natu,207,594-595;1965"
200	"J P :Gibson;txap,25,220-229;1973"
2001s	"R H :Adamson;ossc,,129-156;1982/Thorgeirsson 1994/Dalgard 1997/Thorgeirsson&Seiber pers.comm."
2003	"R H :Adamson;ossc,,129-156;1982/Thorgeirsson 1994/Dalgard 1997/Thorgeirsson&Seiber pers.comm."
2003m	"R H :Adamson;ossc,,129-156;1982/Thorgeirsson 1994/Dalgard 1997/Thorgeirsson&Seiber pers.comm."
2003n	"R H :Adamson;ossc,,129-156;1982/Thorgeirsson 1994/Dalgard 1997/Thorgeirsson&Seiber pers.comm."
2003o	"R H :Adamson;ossc,,129-156;1982/Thorgeirsson 1994/Dalgard 1997/Thorgeirsson&Seiber pers.comm."
2004	"R H :Adamson;ossc,,129-156;1982/Thorgeirsson 1994/Dalgard 1997/Thorgeirsson&Seiber pers.comm."
2004m	"R H :Adamson;ossc,,129-156;1982/Thorgeirsson 1994/Dalgard 1997/Thorgeirsson&Seiber pers.comm."
2004n	"R H :Adamson;ossc,,129-156;1982/Thorgeirsson 1994/Dalgard 1997/Thorgeirsson&Seiber pers.comm."
2007	"R H :Adamson;enhp,102,190-193;1994/Dalgard 1997/Thorgeirsson pers.comm."
200a	"S M :Cohen;jnci,51,403-417;1973"
200am	"S M :Cohen;jnci,51,403-417;1973"
200an	"S M :Cohen;jnci,51,403-417;1973"
201	"M :Rustia;jnci,48,721-729;1972"
2010	"W :Lijinsky;vivo,4,1-6;1990"
2010m	"W :Lijinsky;vivo,4,1-6;1990"
2010n	"W :Lijinsky;vivo,4,1-6;1990"
2011	"S :Tamano;gann,83,1279-1285;1992"
2012m	"E I :Goldenthal;irdc,399-062,;1989/pers.comm."
2012n	"E I :Goldenthal;irdc,399-062,;1989/pers.comm."
2013m	"E I :Goldenthal;irdc,399-065,;1990/pers.comm."
2013n	"E I :Goldenthal;irdc,399-065,;1990/pers.comm."
2014	"A :Maekawa;fctx,29,589-594;1991"
2016m	"Y :Honma;fctx,29,373-376;1991"
2016n	"Y :Honma;fctx,29,373-376;1991"
2017	"P G J :Reuzel;fctx,29,31-39;1991/pers.comm."
2018m	"W C A :Gelderblom;carc,12,1247-1251;1991"
2018n	"W C A :Gelderblom;carc,12,1247-1251;1991"
2018o	"W C A :Gelderblom;carc,12,1247-1251;1991"
2019	"B :Toth;myco,115,65-71;1991"
202	"J R M :Innes;ntis,1968/1969"
2020m	"F R :Fullerton;faat,16,51-60;1991/Nonoyama 1988/pers.comm."
2020n	"F R :Fullerton;faat,16,51-60;1991/Nonoyama 1988/pers.comm."
2021	"O :Yamauchi;gann,82,1234-1238;1991"
2022	"W :Lijinsky;clet,12,99-103;1981"
2024	"R :Hasegawa;carc,12,1515-1518;1991/pers.comm."
2026m	"M A :Dominick;txap,111,375-387;1991/Sigler 1995"
2027	"M P :Waalkes;faat,19,512-520;1992/pers.comm."
2028	"K :Yamagiwa;gann,82,771-778;1991"
2029	"K :Izumi;carc,12,1221-1225;1991"
2032	"J K :Dunnick;faat,16,92-102;1991/pers.comm."
2033	"G E :Sandusky;faat,16,198-209;1991/pers.comm."
2034m	"G L :Wolff;jtxe,33,327-348;1991/pers.comm."
2034n	"G L :Wolff;jtxe,33,327-348;1991/pers.comm."
2034o	"G L :Wolff;jtxe,33,327-348;1991/pers.comm."
2034r	"G L :Wolff;jtxe,33,327-348;1991/pers.comm."
2034s	"G L :Wolff;jtxe,33,327-348;1991/pers.comm."
2034u	"G L :Wolff;jtxe,33,327-348;1991/pers.comm."
2034v	"G L :Wolff;jtxe,33,327-348;1991/pers.comm."
2034w	"G L :Wolff;jtxe,33,327-348;1991/pers.comm."
2035m	"M :Hirano;jjvs,48,127-135;1986/pers.comm."
2035n	"M :Hirano;jjvs,48,127-135;1986/pers.comm."
2035o	"M :Hirano;jjvs,48,127-135;1986/pers.comm."
2037m	"F E :Wood;fctx,29,223-230;1991"
2037n	"F E :Wood;fctx,29,223-230;1991"
2038	"S S :Mirvish;jtxe,32,59-74;1991/pers.comm."
2038m	"S S :Mirvish;jtxe,32,59-74;1991/pers.comm."
2038n	"S S :Mirvish;jtxe,32,59-74;1991/pers.comm."
2039	"B :Toth;vivo,6,59-64;1992/pers.comm."
2041	"M :Hirano;jjvs,50,886-893;1988"
2042	"W :Lijinsky;txih,8,267-271;1992"
2043m	"P :Hirsimaki;artx,67,49-54;1993/pers.comm."
2043n	"P :Hirsimaki;artx,67,49-54;1993/pers.comm."
2044	"P :Greaves;canr,53,3919-3924;1993"
2045m	"R A :Bendele;canr,52,6931-6935;1992/pers.comm."
2045n	"R A :Bendele;canr,52,6931-6935;1992/pers.comm."
2046	"M :Takahashi;gann,84,852-858;1993/pers.comm."
2049m	"G C :Hard;canr,53,4534-4541;1993/pers.comm."
2049n	"G C :Hard;canr,53,4534-4541;1993/pers.comm."
2053m	"R A :Parent;japt,12,131-139;1992/pers.comm."
2053n	"R A :Parent;japt,12,131-139;1992/pers.comm."
2054	"Y :Konishi;faat,18,25-29;1992"
2055	"D S G :Patton;txlt,62,209-214;1992/pers.comm."
2057	"M S :Rao;canr,52,2977-2979;1992a/Rao 1992b/pers.comm."
2058	"S :Fukushima;canr,52,1675-1680;1992/pers.comm."
2059	"A :Ryrfeldt;txpy,20,115-117;1992"
2062m	"R :Hasegawa;carc,14,2553-2557;1993/Shirai 1999/pers.comm."
2064	"S :Tamano;carc,15,2009-2015;1994"
2066m	"F R :Fullerton;faat,18,193-199;1992/Nonoyama 1988/pers.comm."
2066n	"F R :Fullerton;faat,18,193-199;1992/Nonoyama 1988/pers.comm."
2067m	"C E :Rothwell;faat,18,353-359;1992/pers.comm."
2067n	"C E :Rothwell;faat,18,353-359;1992/pers.comm."
2067o	"C E :Rothwell;faat,18,353-359;1992/pers.comm."
2067r	"C E :Rothwell;faat,18,353-359;1992/pers.comm."
2067s	"C E :Rothwell;faat,18,353-359;1992/pers.comm."
207	"G M :Bonser;bjca,6,412-424;1952"
2071	"S L :Herren-Freund;txap,90,183-189;1987"
2072	"F B :Daniel;faat,19,159-168;1992/pers.comm."
2072m	"F B :Daniel;faat,19,159-168;1992/pers.comm."
2072n	"F B :Daniel;faat,19,159-168;1992/pers.comm."
2073m	"A B :DeAngelo;faat,16,337-347;1991/pers.comm."
2073n	"A B :DeAngelo;faat,16,337-347;1991/pers.comm."
2074	"H :Watanabe;gann,83,1267-1272;1992/pers.comm."
2076	"H :Watanabe;gann,83,588-593;1992/pers.comm."
2078	"B S :Reddy;carc,13,1019-1023;1992"
207m	"G M :Bonser;bjca,6,412-424;1952"
207n	"G M :Bonser;bjca,6,412-424;1952"
207o	"G M :Bonser;bjca,6,412-424;1952"
2080	"M :Hirose;carc,13,1825-1828;1992/pers.comm."
2081	"L M :Anderson;carc,13,2107-2111;1992"
2083	"A :Nishikawa;carc,13,1155-1158;1992"
2084m	"B A :Diwan;carc,13,1893-1901;1992"
2084n	"B A :Diwan;carc,13,1893-1901;1992"
2085	"Y :Kurata;fctx,30,251-259;1992/pers.comm."
2086	"A :Hagiwara;fctx,30,673-679;1992/pers.comm."
2090	"M :Sato;fctx,30,837-842;1992"
2091	"M :Tamagawa;fctx,30,41-48;1992"
2092	"M :Tamagawa;fctx,30,49-56;1992"
2093	"H :Kushida;clet,83,31-35;1994"
2094	"M M :El-Mofty;oncr,1,435-438;1994/pers.comm."
2095m	"B A R :Lina;carc,15,523-527;1994/pers.comm."
2095n	"B A R :Lina;carc,15,523-527;1994/pers.comm."
2098	"M-A :Shibata;carc,14,275-280;1993"
20a	"K J :Davis;txap,4,187-189;1962"
21	"W B :Deichmann;txap,11,88-103;1967"
2102m	"K :Takada;japt,11,323-331;1991/pers.comm."
2102n	"K :Takada;japt,11,323-331;1991/pers.comm."
2102o	"K :Takada;japt,11,323-331;1991/pers.comm."
2103	"S C :Gad;japt,12,157-164;1992/pers.comm."
2104	"J E :Dillberger;txpy,20,18-26;1992"
2107m	"M :Hirose;canr,52,787-790;1992/pers.comm."
2107n	"M :Hirose;canr,52,787-790;1992/pers.comm."
2107o	"M :Hirose;canr,52,787-790;1992/pers.comm."
2107r	"M :Hirose;canr,52,787-790;1992/pers.comm."
2109	"B A :Diwan;artx,66,413-422;1992"
211	"O :Matsuzaki;gann,66,259-267;1975"
2110	"S M :Cohen;canr,51,1766-1777;1991"
2111	"W :Lijinsky;clet,63,101-107;1992"
2112m	"T :Ogiu;thym,20,249-258;1992"
2112n	"T :Ogiu;thym,20,249-258;1992"
2114	"S :Sugie;gann,84,865-870;1993"
2115	"Y :Murata;faat,21,44-51;1993/pers.comm."
2116m	"G M :Williams;carc,14,315-317;1993/pers.comm."
2116n	"G M :Williams;carc,14,315-317;1993/pers.comm."
2117m	"F W :Kari;carc,14,819-826;1993"
2117n	"F W :Kari;carc,14,819-826;1993"
2117o	"F W :Kari;carc,14,819-826;1993"
2117r	"F W :Kari;carc,14,819-826;1993"
2118	"A G :Smith;carc,14,1381-1387;1993"
2121	"B A :Diwan;carc,14,2227-2231;1993"
2122	"M :Tatematsu;carc,14,1415-1419;1993"
2123	"P C :Francis;fctx,29,549-555;1991"
2124	"N H :Zaidi;carc,14,1561-1567;1993"
2125	"B S :Reddy;carc,14,1493-1497;1993/pers.comm."
2126	"G A :Burdock;fctx,37,233-264;1999/pers.comm."
2126m	"E :Laconi;carc,14,1901-1905;1993/pers.comm."
2126n	"E :Laconi;carc,14,1901-1905;1993/pers.comm."
2127	"M :Mitsui;fctx,31,929-933;1993"
2128m	"J :Hellwig;fctx,31,1-18;1993"
2128n	"J :Hellwig;fctx,31,1-18;1993"
2129m	"J A :Quest;rtxp,10,149-159;1989"
2129n	"J A :Quest;rtxp,10,149-159;1989"
213	"W :Lijinsky;jnci,50,1061-1063;1973"
2130	"J A :Quest;rtxp,12,117-126;1990"
2133	"J A :Quest;rtxp,17,19-34;1993/pers.comm."
2133m	"J A :Quest;rtxp,17,19-34;1993/pers.comm."
2133n	"J A :Quest;rtxp,17,19-34;1993/pers.comm."
2134	"N :Ito;anti,,183-194;1990/pers.comm."
2135	"N :Barrass;enhp,101,219-224;1993/Tucker 1995/pers.comm."
2136	"G M :Williams;clet,68,193-198;1993/pers.comm."
2138	"J A :Quest;rtxp,14,3-11;1991/Environmental Protection Agency 1993/pers.comm."
2139	"F A :de la Iglesia;txap,57,39-54;1981/pers.comm."
213b	"R F :Prier;txap,5,526-542;1963"
2140	"R :Hasegawa;txcy,51,155-165;1988/pers.comm."
2141m	"N :Basso;zkko,118,441-446;1992"
2141n	"N :Basso;zkko,118,441-446;1992"
2142	"H :Onodera;fctx,32,1101-1106;1994"
2143	"O :Takahashi;faat,22,293-303;1994/pers.comm."
2144	"O :Takahashi;artx,68,467-469;1994/1997/pers.comm."
2145	"L A :Malley;faat,23,268-279;1994"
2146m	"K :Maita;faat,16,667-686;1991/pers.comm."
2146n	"K :Maita;faat,16,667-686;1991/pers.comm."
2147	"I :Asada;arjc,50,45-55;1981"
2148	"J H :Weisburger;pseb,205,347-352;1994/pers.comm."
2151m	"T :Yamada;fctx,32,397-408;1994"
2151n	"T :Yamada;fctx,32,397-408;1994"
2151o	"T :Yamada;fctx,32,397-408;1994"
2154m	"W M :Lafranconi;fctx,32,789-798;1994/pers.comm."
2154n	"W M :Lafranconi;fctx,32,789-798;1994/pers.comm."
2155	"B :Kraupp-Grasl;canr,51,666-671;1991/pers.comm."
2156m	"D S :Marsman;carc,15,111-117;1994/pers.comm."
2156n	"D S :Marsman;carc,15,111-117;1994/pers.comm."
2156o	"D S :Marsman;carc,15,111-117;1994/pers.comm."
2156r	"D S :Marsman;carc,15,111-117;1994/pers.comm."
2158	"M :Takahashi;carc,15,1429-1432;1994"
2159m	"M :Ahotupa;carc,15,863-868;1994"
2159n	"M :Ahotupa;carc,15,863-868;1994"
216	"H :Garcia;zkko,79,141-144;1973"
2160	"T :Ito;extp,46,1-6;1994"
2161m	"F :Hayashi;carc,15,2215-2219;1994"
2161n	"F :Hayashi;carc,15,2215-2219;1994"
2162	"M :Kawabe;gann,85,17-25;1994"
2164	"K M :Munir;tumo,69,383-386;1983"
2165	"A M :Bendele;faat,22,494-504;1994"
2166	"R L :Robison;faat,23,9-20;1994"
2167m	"M S :Bogdanffy;faat,23,215-229;1994"
2167n	"M S :Bogdanffy;faat,23,215-229;1994"
2167o	"M S :Bogdanffy;faat,23,215-229;1994"
2167r	"M S :Bogdanffy;faat,23,215-229;1994"
2168	"W :Misdorp;aenc,125,27-31;1991/pers.comm."
2170	"J A :Wright;txpy,19,258-265;1991/pers.comm."
2174	"F :Selan;faat,18,471-476;1992"
2175	"A :Nyska;gann,81,545-549;1990/pers.comm."
2176m	"S K :Kashyap;ijcn,19,725-729;1977/pers.comm."
2176n	"S K :Kashyap;ijcn,19,725-729;1977/pers.comm."
2177	"C M :Parker;faat,3,114-120;1983/pers.comm."
2178	"E :Loeser;txlt,15,71-81;1983"
2180m	"B :Kraupp-Grasl;canr,50,3701-3708;1990/pers.comm."
2180n	"B :Kraupp-Grasl;canr,50,3701-3708;1990/pers.comm."
2180o	"B :Kraupp-Grasl;canr,50,3701-3708;1990/pers.comm."
2181	"R A :Parent;jact,10,647-659;1991/pers.comm."
2182	"M :Tatematsu;gann,84,1258-1264;1993/pers.comm."
2184	"S :Yanagi;onco,50,275-278;1993"
2185	"Y :Shibayama;extp,45,15-19;1993/pers.comm."
2186m	"J G :Evans;txpy,20,585-594;1992/pers.comm."
2186n	"J G :Evans;txpy,20,585-594;1992/pers.comm."
2186o	"J G :Evans;txpy,20,585-594;1992/pers.comm."
2186r	"J G :Evans;txpy,20,585-594;1992/pers.comm."
2186s	"J G :Evans;txpy,20,585-594;1992/pers.comm."
2186u	"J G :Evans;txpy,20,585-594;1992/pers.comm."
2186v	"J G :Evans;txpy,20,585-594;1992/pers.comm."
2186w	"J G :Evans;txpy,20,585-594;1992/pers.comm."
2187	"K :Fukuda;indh,31,127-131;1993/1978"
2189	"Y :Greener;faat,20,147-154;1993"
2190	"B G :Lake;enhp,101(Supp5),241-247;1993/pers.comm."
2191m	"M A :Pereira;faat,31,192-199;1996/pers.comm."
2191n	"M A :Pereira;faat,31,192-199;1996/pers.comm."
2192	"M-A :Shibata;carc,14,1265-1269;1993/pers.comm."
2192m	"M-A :Shibata;carc,14,1265-1269;1993/pers.comm."
2192n	"M-A :Shibata;carc,14,1265-1269;1993/pers.comm."
2193	"C L :Aleman;tcam,14,239-249;1994/pers.comm."
2194	"J A :Crowell;faat,22,341-354;1994/pers.comm."
2195	"R :Hasegawa;carc,16,2243-2246;1995/pers.comm."
2196	"C L :Aleman;txlt,70,77-87;1994/pers.comm."
2197m	"B I :Ghanayem;txpy,22,497-509;1994"
2197n	"B I :Ghanayem;txpy,22,497-509;1994"
2197o	"B I :Ghanayem;txpy,22,497-509;1994"
2197r	"B I :Ghanayem;txpy,22,497-509;1994"
2198	"R :Herzog;arzn,44,1371-1381;1994"
2199	"G :Paulus;tcam,14,251-257;1994/pers.comm."
2200	"K :Inai;fctx,32,493-498;1994/pers.comm."
2202	"E :Asakawa;ijcn,56,146-152;1994"
2203	"T :Kajimura;arzn,44(I),254-259;1994"
2205	"M :Holmstrom;acot,108,274-283;1989"
2206	"S :Prahalada;faat,22,211-219;1994"
2207m	"P T :Strickland;clet,41,139-146;1988"
2207n	"P T :Strickland;clet,41,139-146;1988"
2207o	"P T :Strickland;clet,41,139-146;1988"
2209	"F :Furukawa;clet,86,75-82;1994"
2211	"S L :Johansson;carc,9,783-787;1988"
2212	"A G :Smith;clet,81,145-150;1994"
2213m	"R C :Cattley;faat,22,328-340;1994/pers.comm."
2213n	"R C :Cattley;faat,22,328-340;1994/pers.comm."
2213o	"R C :Cattley;faat,22,328-340;1994/pers.comm."
2213r	"R C :Cattley;faat,22,328-340;1994/pers.comm."
2213s	"R C :Cattley;faat,22,328-340;1994/pers.comm."
2214	"H :Nishida;gann,85,221-225;1994"
2217	"S :Dai;phtx,75,265-273;1994"
2219	"T :Zavanella;carc,15,2531-2539;1994/pers.comm."
2221m	"C B :Hong;jact,4,257-269;1985"
2221n	"C B :Hong;jact,4,257-269;1985"
2222m	"C C :Lee;jact,4,243-256;1985"
2222n	"C C :Lee;jact,4,243-256;1985"
2223m	"T L :Goldsworthy;carc,7,1909-1915;1986"
2223n	"T L :Goldsworthy;carc,7,1909-1915;1986"
2223o	"T L :Goldsworthy;carc,7,1909-1915;1986"
2226m	"S B :Ho;clet,91,177-183;1995/pers.comm."
2226n	"S B :Ho;clet,91,177-183;1995/pers.comm."
2227	"B A :Diwan;clet,89,29-35;1995/pers.comm."
2228	"B A :Diwan;txap,132,115-121;1995/pers.comm."
2229	"D E :Gunson;bjca,72,72-75;1995/pers.comm."
2230	"R :Hack;fctx,33,941-950;1995"
2231	"R-J :Millischer;fctx,33,491-500;1995"
2232	"S S :Hecht;cebp,5,645-652;1996"
2233m	"K :Imaida;gann,87,1116-1120;1996/pers.comm."
2233n	"K :Imaida;gann,87,1116-1120;1996/pers.comm."
2234	"M S :Rao;clet,97,185-188;1995/pers.comm."
2235	"N :Yoshimi;clet,97,75-82;1995/pers.comm."
2236	"M A :Shibata;fctx,33,383-391;1995"
2237	"M E :Bellringer;fctx,33,367-376;1995"
2238m	"H :Tanaka;fctx,33,93-98;1995/pers.comm."
2238n	"H :Tanaka;fctx,33,93-98;1995/pers.comm."
2238o	"H :Tanaka;fctx,33,93-98;1995/pers.comm."
2238r	"H :Tanaka;fctx,33,93-98;1995/pers.comm."
2239m	"M J :Tucker;cthf,,13-16;1995/pers.comm."
2239n	"M J :Tucker;cthf,,13-16;1995/pers.comm."
2240	"L A :Malley;faat,25,101-114;1995"
2241	"M J :Tucker;cthf,,74-81;1995"
2242m	"M J :Tucker;cthf,,39-53;1995"
2242n	"M J :Tucker;cthf,,39-53;1995"
2242o	"M J :Tucker;cthf,,39-53;1995"
2242r	"M J :Tucker;cthf,,39-53;1995"
2243	"M G :Bird;japt,17,S45-S55;1997/pers.comm."
2246m	"D E :Malarkey;carc,16,2617-2625;1995/pers.comm."
2246n	"D E :Malarkey;carc,16,2617-2625;1995/pers.comm."
2246o	"D E :Malarkey;carc,16,2617-2625;1995/pers.comm."
2246r	"D E :Malarkey;carc,16,2617-2625;1995/pers.comm."
2246s	"D E :Malarkey;carc,16,2617-2625;1995/pers.comm."
2246u	"D E :Malarkey;carc,16,2617-2625;1995/pers.comm."
2246v	"D E :Malarkey;carc,16,2617-2625;1995/pers.comm."
2246w	"D E :Malarkey;carc,16,2617-2625;1995/pers.comm."
2247	"H :Machishi;carc,16,2965-2971;1995"
2248	"X-S :Cui;carc,16,2135-2141;1995"
2249	"M :Hirose;carc,16,217-221;1995/pers.comm."
225	"S :Takayama;nawi,56,142;1969"
2250r	"P :Carthew;carc,16,1299-1304;1995/pers.comm."
2250s	"P :Carthew;carc,16,1299-1304;1995/pers.comm."
2250u	"P :Carthew;carc,16,1299-1304;1995/pers.comm."
2251	"S :Holmang;carc,16,1493-1498;1995"
2252	"L A :Malley;faat,28,80-93;1995"
2253	"M A :Friedman;faat,27,95-105;1995/Damjanov 1998/pers.comm."
2254m	"D L :Greenman;faat,25,138-145;1995/NCTR 1991"
2254n	"D L :Greenman;faat,25,138-145;1995/NCTR 1991"
2255m	"D L :Greenman;faat,27,223-231;1995/NCTR 1991"
2255n	"D L :Greenman;faat,27,223-231;1995/NCTR 1991"
2256m	"D L :Greenman;faat,25,1-8;1995/NCTR 1991"
2256n	"D L :Greenman;faat,25,1-8;1995/NCTR 1991"
2257m	"B :Holmberg;txcy,96,133-145;1995/1994"
2257n	"B :Holmberg;txcy,96,133-145;1995/1994"
2258m	"M E :Placke;txcy,113,253-262;1996"
2258n	"M E :Placke;txcy,113,253-262;1996"
2258o	"M E :Placke;txcy,113,253-262;1996"
2259	"R :Peto;canr,51,6415-5451;1991a/Peto 1991b"
2260	"B D :Carlton;faat,30,145-151;1996/pers.comm."
2261m	"A B :DeAngelo;txcy,114,207-221;1996/pers.comm."
2261n	"A B :DeAngelo;txcy,114,207-221;1996/pers.comm."
2261o	"A B :DeAngelo;txcy,114,207-221;1996/pers.comm."
2261r	"A B :DeAngelo;txcy,114,207-221;1996/pers.comm."
2261s	"A B :DeAngelo;txcy,114,207-221;1996/pers.comm."
2263	"D :Guo;clet,95,161-165;1995/pers.comm."
2264	"H :Mori;clet,102,193-198;1996/pers.comm."
2265	"E S :Fiala;txcy,99,89-97;1995/pers.comm."
2267m	"C D :Jackson;jact,12,1-11;1993/NCTR 1991"
2267n	"C D :Jackson;jact,12,1-11;1993/NCTR 1991"
2268m	"C D :Jackson;jact,12,311-321;1993/NCTR 1991"
2268n	"C D :Jackson;jact,12,311-321;1993/NCTR 1991"
2269	"A :Hagiwara;fctx,34,537-546;1996"
2270	"H :Nagasawa;ejca,24,803-805;1988/pers.comm."
2271	"J K :Reddy;jnci,59,1645-1650;1977/pers.comm."
2272m	"S A :Roberts;jact,8,487-505;1989"
2272n	"S A :Roberts;jact,8,487-505;1989"
2275	"J R :Watkins;txcy,71,35-47;1992"
2276	"S :Karlsson;dact,19,245-266;1996"
2278	"M :Tatematsu;jnci,78,771-777;1987/pers.comm."
2279m	"T M :Monticello;canr,56,1012-1022;1996/CIIT 1999/pers.comm."
2279n	"T M :Monticello;canr,56,1012-1022;1996/CIIT 1999/pers.comm."
2279o	"T M :Monticello;canr,56,1012-1022;1996/CIIT 1999/pers.comm."
228	"M :Greenblatt;jnci,48,1687-1696;1972/1973"
2280m	"G :Reddy;jtxe,52,447-460;1997/2001"
2280n	"G :Reddy;jtxe,52,447-460;1997/2001"
2283	"R M :Walker;txpy,24,265-272;1996"
2284	"B D :Astill;faat,31,29-41;1996/pers.comm."
2285	"S :Ikezaki;fctx,34,687-691;1996"
2286	"J M :Charles;faat,33,166-172;1996"
2287	"S S :Hecht;carc,17,2061-2067;1996"
2288m	"S :Tamano;carc,17,2477-2486;1996"
2288n	"S :Tamano;carc,17,2477-2486;1996"
2289	"T B :Griffin;eaes,16,11-24;1988"
229	"H :Garcia;zkko,74,179-184;1970"
2290	"M J :Tucker;carc,17,1473-1476;1996/pers.comm."
2294	"Y :Kurokawa;fctx,24,319-323;1986"
2297	"T B :Griffin;eaes,34,109-117;1996/pers.comm."
2298	"K :Ogawa;carc,17,961-965;1996/pers.comm."
2299	"K M :Ayers;faat,32,148-158;1996/pers.comm."
22a	"S S :Epstein(review) {H J Davis};stev,4,1-52;1975"
23	"O G :Fitzhugh;fctx,2,551-562;1964"
230	"W E :Poel;scie,154,402-403;1966"
2300	"C V :Rao;canr,56,3395-3398;1996/pers.comm."
2302	"B P :Richardson;stnd,,19-63;1984/pers.comm."
2303	"H G :Verschuuren;txcy,6,107-123;1976/1974/pers.comm."
2304	"E :Loeser;fctx,21,825-832;1983"
2305	"C A :Snyder;ajim,5,429-434;1984"
2307m	"G C :Hard;faat,18,278-287;1992/pers.comm."
2307n	"G C :Hard;faat,18,278-287;1992/pers.comm."
2314	"T :Fujii;fctx,29,771-775;1991"
2315	"E :Ebert;fctx,30,1031-1044;1992"
2317	"T :Ichinose;txcy,74,173-184;1992"
2318	"N :Takamura;srtu,32,43-46;1985"
2320	"C H :Hawkes;huet,11,279-281;1992"
2321	"T :Usui;jtrl,30,614-635;1971"
2322	"B A :Diwan;carc,17,37-43;1996"
